distance-to-activities-coefficient;density-coefficient;distance-to-center-coefficient;distance-to-roads-coefficient;moran
1;1;0;0;0.07496956857933154
1;1;0;0;0.07496956857933154
1;1;0;0;0.07496956857933154
1;1;0;0;0.07496956857933154
1;1;0;0;-0.2621389689209097
1;1;0;0;0.03455174956231142
1;1;0;0;0.11150816429562672
1;1;0;0;0.3726586473126904
1;1;0;0;0.2471799398418397
1;1;0;0;0.16819108493268783
1;1;0;0;0.1404196948187406
1;1;0;0;0.3074351962615375
1;1;0;0;0.22004016208080196
1;1;0;0;0.22004016208080196
1;1;0;0;0.06781498730171755
1;1;0;0;0.06781498730171755
1;1;0;0;0.06781498730171755
1;1;0;0;0.16869033015075188
1;1;0;0;0.16869033015075188
1;1;0;0;0.16869033015075188
1;1;0;0;0.16869033015075188
1;1;0;0;0.03215690092222794
1;1;0;0;0.03215690092222794
1;1;0;0;0.03215690092222794
1;1;0;0;0.03215690092222794
1;1;0;0;0.03215690092222794
1;1;0;0;0.03215690092222794
1;1;0;0;0.03215690092222794
1;1;0;0;0.03215690092222794
1;1;0;0;0.03215690092222794
1;1;0;0;0.03215690092222794
1;1;0;0;-0.26811448175364244
1;1;0;0;-0.12872855737281905
1;1;0;0;5.59645347114142E-4
1;1;0;0;0.0441460526378958
1;1;0;0;0.07434910037329812
1;1;0;0;0.09282678301388506
1;1;0;0;0.12010936657588746
1;1;0;0;0.09763637836396398
1;1;0;0;0.06859403207348819
1;1;0;0;0.06859403207348819
1;1;0;0;0.06468966952188465
1;1;0;0;0.06468966952188465
1;1;0;0;0.06468966952188465
1;1;0;0;0.040312243843639205
1;1;0;0;0.040312243843639205
1;1;0;0;0.040312243843639205
1;1;0;0;0.040312243843639205
1;1;0;0;0.030507706545325742
1;1;0;0;0.030507706545325742
1;1;0;0;0.030507706545325742
1;1;0;0;0.030507706545325742
1;1;0;0;0.030507706545325742
1;1;0;0;0.030507706545325742
1;1;0;0;0.030507706545325742
1;1;0;0;0.030507706545325742
1;1;0;0;0.030507706545325742
1;1;0;0;0.030507706545325742
1;1;0;0;-0.28538429906446067
1;1;0;0;0.34673667860374024
1;1;0;0;0.13354808554096093
1;1;0;0;0.722734819396919
1;1;0;0;0.7148979900290723
1;1;0;0;0.2092964131528329
1;1;0;0;0.252830445339035
1;1;0;0;0.9216693843773337
1;1;0;0;0.9355797486938764
1;1;0;0;0.9355797486938764
1;1;0;0;0.1340656819406018
1;1;0;0;0.1340656819406018
1;1;0;0;0.1340656819406018
1;1;0;0;0.9000370847491351
1;1;0;0;0.9000370847491351
1;1;0;0;0.9000370847491351
1;1;0;0;0.9000370847491351
1;1;0;0;0.05663879171668567
1;1;0;0;0.05663879171668567
1;1;0;0;0.05663879171668567
1;1;0;0;0.05663879171668567
1;1;0;0;0.05663879171668567
1;1;0;0;0.05663879171668567
1;1;0;0;0.05663879171668567
1;1;0;0;0.05663879171668567
1;1;0;0;0.05663879171668567
1;1;0;0;0.05663879171668567
1;1;0;0;-0.27071118756659285
1;1;0;0;0.16797346970353272
1;1;0;0;0.11261336124110516
1;1;0;0;0.16125251919337694
1;1;0;0;0.5225299502847299
1;1;0;0;0.18223907557398059
1;1;0;0;0.19702534712045183
1;1;0;0;0.6409232142424784
1;1;0;0;0.15340257705871035
1;1;0;0;0.15340257705871035
1;1;0;0;0.11166454601961963
1;1;0;0;0.11166454601961963
1;1;0;0;0.11166454601961963
1;1;0;0;0.6485993547220485
1;1;0;0;0.6485993547220485
1;1;0;0;0.6485993547220485
1;1;0;0;0.6485993547220485
1;1;0;0;0.05206355117452832
1;1;0;0;0.05206355117452832
1;1;0;0;0.05206355117452832
1;1;0;0;0.05206355117452832
1;1;0;0;0.05206355117452832
1;1;0;0;0.05206355117452832
1;1;0;0;0.05206355117452832
1;1;0;0;0.05206355117452832
1;1;0;0;0.05206355117452832
1;1;0;0;0.05206355117452832
1;1;0;0;-0.2630568677096776
1;1;0;0;-0.023242189777590214
1;1;0;0;0.09347269244302385
1;1;0;0;0.1375905036463826
1;1;0;0;0.16893799143886334
1;1;0;0;0.15272954525791133
1;1;0;0;0.155096813362636
1;1;0;0;0.14422850858081745
1;1;0;0;0.08584974089943277
1;1;0;0;0.08584974089943277
1;1;0;0;0.07994921562008588
1;1;0;0;0.07994921562008588
1;1;0;0;0.07994921562008588
1;1;0;0;0.05135706587965409
1;1;0;0;0.05135706587965409
1;1;0;0;0.05135706587965409
1;1;0;0;0.05135706587965409
1;1;0;0;0.03691151420412004
1;1;0;0;0.03691151420412004
1;1;0;0;0.03691151420412004
1;1;0;0;0.03691151420412004
1;1;0;0;0.03691151420412004
1;1;0;0;0.03691151420412004
1;1;0;0;0.03691151420412004
1;1;0;0;0.03691151420412004
1;1;0;0;0.03691151420412004
1;1;0;0;0.03691151420412004
1;1;0;0;-0.289635078379394
1;1;0;0;0.2025741823368656
1;1;0;0;0.12321292039617422
1;1;0;0;0.5217409543112698
1;1;0;0;0.6329032970698419
1;1;0;0;0.19058141736466772
1;1;0;0;0.18527699407203643
1;1;0;0;0.7598268598737206
1;1;0;0;0.7703131545426062
1;1;0;0;0.7703131545426062
1;1;0;0;0.11093402354829618
1;1;0;0;0.11093402354829618
1;1;0;0;0.11093402354829618
1;1;0;0;0.8789739201597491
1;1;0;0;0.8789739201597491
1;1;0;0;0.8789739201597491
1;1;0;0;0.8789739201597491
1;1;0;0;0.044403923698999946
1;1;0;0;0.044403923698999946
1;1;0;0;0.044403923698999946
1;1;0;0;0.044403923698999946
1;1;0;0;0.044403923698999946
1;1;0;0;0.044403923698999946
1;1;0;0;0.044403923698999946
1;1;0;0;0.044403923698999946
1;1;0;0;0.044403923698999946
1;1;0;0;0.044403923698999946
1;1;0;0;-0.2832474181503099
1;1;0;0;-0.03734254352523406
1;1;0;0;0.07579091900354279
1;1;0;0;0.11210080009768812
1;1;0;0;0.1394718974523781
1;1;0;0;0.14597752150668508
1;1;0;0;0.16234278571519908
1;1;0;0;0.1259960094571464
1;1;0;0;0.11027843767970884
1;1;0;0;0.11027843767970884
1;1;0;0;0.069570633181134
1;1;0;0;0.069570633181134
1;1;0;0;0.069570633181134
1;1;0;0;0.04782203186738092
1;1;0;0;0.04782203186738092
1;1;0;0;0.04782203186738092
1;1;0;0;0.04782203186738092
1;1;0;0;0.038370808632444485
1;1;0;0;0.038370808632444485
1;1;0;0;0.038370808632444485
1;1;0;0;0.038370808632444485
1;1;0;0;0.038370808632444485
1;1;0;0;0.038370808632444485
1;1;0;0;0.038370808632444485
1;1;0;0;0.038370808632444485
1;1;0;0;0.038370808632444485
1;1;0;0;0.038370808632444485
1;1;0;0;-0.26384147095482835
1;1;0;0;-0.014786011353767954
1;1;0;0;0.06358205283651348
1;1;0;0;0.05302490202688352
1;1;0;0;0.08590733767939776
1;1;0;0;0.11849823432863435
1;1;0;0;0.1460786007291341
1;1;0;0;0.12682301197928444
1;1;0;0;0.11281484810230548
1;1;0;0;0.11281484810230548
1;1;0;0;0.07852222020668372
1;1;0;0;0.07852222020668372
1;1;0;0;0.07852222020668372
1;1;0;0;0.078459251525842
1;1;0;0;0.078459251525842
1;1;0;0;0.078459251525842
1;1;0;0;0.078459251525842
1;1;0;0;0.0333138255171676
1;1;0;0;0.0333138255171676
1;1;0;0;0.0333138255171676
1;1;0;0;0.0333138255171676
1;1;0;0;0.0333138255171676
1;1;0;0;0.0333138255171676
1;1;0;0;0.0333138255171676
1;1;0;0;0.0333138255171676
1;1;0;0;0.0333138255171676
1;1;0;0;0.0333138255171676
1;1;0;0;-0.26854923719465934
1;1;0;0;0.3808513954472456
1;1;0;0;0.13991628210469056
1;1;0;0;0.6349581804071373
1;1;0;0;0.7044176331788472
1;1;0;0;0.17058221362566878
1;1;0;0;0.18573253424742964
1;1;0;0;0.7924075111847854
1;1;0;0;0.6095738751169053
1;1;0;0;0.6095738751169053
1;1;0;0;0.11484740783106634
1;1;0;0;0.11484740783106634
1;1;0;0;0.11484740783106634
1;1;0;0;0.5590504992017957
1;1;0;0;0.5590504992017957
1;1;0;0;0.5590504992017957
1;1;0;0;0.5590504992017957
1;1;0;0;0.051722903963737445
1;1;0;0;0.051722903963737445
1;1;0;0;0.051722903963737445
1;1;0;0;0.051722903963737445
1;1;0;0;0.051722903963737445
1;1;0;0;0.051722903963737445
1;1;0;0;0.051722903963737445
1;1;0;0;0.051722903963737445
1;1;0;0;0.051722903963737445
1;1;0;0;0.051722903963737445
1;1;0;0;-0.2670816387856948
1;1;0;0;0.31078168624859076
1;1;0;0;0.13424844412141795
1;1;0;0;0.6291995251749402
1;1;0;0;0.775049182535736
1;1;0;0;0.20645462114440494
1;1;0;0;0.1979554032810831
1;1;0;0;0.5698717969160542
1;1;0;0;0.5837208404966204
1;1;0;0;0.5837208404966204
1;1;0;0;0.10288342590436059
1;1;0;0;0.10288342590436059
1;1;0;0;0.10288342590436059
1;1;0;0;0.4950240329863711
1;1;0;0;0.4950240329863711
1;1;0;0;0.4950240329863711
1;1;0;0;0.4950240329863711
1;1;0;0;0.04864098608326907
1;1;0;0;0.04864098608326907
1;1;0;0;0.04864098608326907
1;1;0;0;0.04864098608326907
1;1;0;0;0.04864098608326907
1;1;0;0;0.04864098608326907
1;1;0;0;0.04864098608326907
1;1;0;0;0.04864098608326907
1;1;0;0;0.04864098608326907
1;1;0;0;0.04864098608326907
1;1;0;0;-0.29029968191440897
1;1;0;0;-0.04029891986606708
1;1;0;0;0.04523017514701982
1;1;0;0;0.1023339074488398
1;1;0;0;0.12645778158456425
1;1;0;0;0.14038943674143653
1;1;0;0;0.13394670891003055
1;1;0;0;0.14621544745860118
1;1;0;0;0.10740018396941542
1;1;0;0;0.10740018396941542
1;1;0;0;0.08640453662747324
1;1;0;0;0.08640453662747324
1;1;0;0;0.08640453662747324
1;1;0;0;0.04576233150880338
1;1;0;0;0.04576233150880338
1;1;0;0;0.04576233150880338
1;1;0;0;0.04576233150880338
1;1;0;0;0.03385243502350967
1;1;0;0;0.03385243502350967
1;1;0;0;0.03385243502350967
1;1;0;0;0.03385243502350967
1;1;0;0;0.03385243502350967
1;1;0;0;0.03385243502350967
1;1;0;0;0.03385243502350967
1;1;0;0;0.03385243502350967
1;1;0;0;0.03385243502350967
1;1;0;0;0.03385243502350967
1;1;0;0;-0.26819081332701683
1;1;0;0;0.029265163530816884
1;1;0;0;0.10277604762305047
1;1;0;0;0.12956731973216878
1;1;0;0;0.14345530365518472
1;1;0;0;0.1611658767997081
1;1;0;0;0.19063649652864198
1;1;0;0;0.13890348600111602
1;1;0;0;0.13360854678728729
1;1;0;0;0.13360854678728729
1;1;0;0;0.09160406351630347
1;1;0;0;0.09160406351630347
1;1;0;0;0.09160406351630347
1;1;0;0;0.056363946806165924
1;1;0;0;0.056363946806165924
1;1;0;0;0.056363946806165924
1;1;0;0;0.056363946806165924
1;1;0;0;0.04612669031685785
1;1;0;0;0.04612669031685785
1;1;0;0;0.04612669031685785
1;1;0;0;0.04612669031685785
1;1;0;0;0.04612669031685785
1;1;0;0;0.04612669031685785
1;1;0;0;0.04612669031685785
1;1;0;0;0.04612669031685785
1;1;0;0;0.04612669031685785
1;1;0;0;0.04612669031685785
1;1;0;0;-0.2661342430041945
1;1;0;0;0.02962346539488161
1;1;0;0;0.1301422391890588
1;1;0;0;0.15391996532224483
1;1;0;0;0.20712697145532125
1;1;0;0;0.18976756211819273
1;1;0;0;0.22103713209389816
1;1;0;0;0.16289074920557972
1;1;0;0;0.14153263878011163
1;1;0;0;0.14153263878011163
1;1;0;0;0.09786259938099427
1;1;0;0;0.09786259938099427
1;1;0;0;0.09786259938099427
1;1;0;0;0.057758984051131224
1;1;0;0;0.057758984051131224
1;1;0;0;0.057758984051131224
1;1;0;0;0.057758984051131224
1;1;0;0;0.04157626703491722
1;1;0;0;0.04157626703491722
1;1;0;0;0.04157626703491722
1;1;0;0;0.04157626703491722
1;1;0;0;0.04157626703491722
1;1;0;0;0.04157626703491722
1;1;0;0;0.04157626703491722
1;1;0;0;0.04157626703491722
1;1;0;0;0.04157626703491722
1;1;0;0;0.04157626703491722
1;1;0;0;-0.2614608343747427
1;1;0;0;0.045094187368613405
1;1;0;0;0.1293290918764548
1;1;0;0;0.16336394786734382
1;1;0;0;0.18955509943852353
1;1;0;0;0.21374935461902153
1;1;0;0;0.20060419482320527
1;1;0;0;0.2130945273447624
1;1;0;0;0.13189159926045063
1;1;0;0;0.13189159926045063
1;1;0;0;0.12084700923373215
1;1;0;0;0.12084700923373215
1;1;0;0;0.12084700923373215
1;1;0;0;0.0978718817244877
1;1;0;0;0.0978718817244877
1;1;0;0;0.0978718817244877
1;1;0;0;0.0978718817244877
1;1;0;0;0.061681670674670286
1;1;0;0;0.061681670674670286
1;1;0;0;0.061681670674670286
1;1;0;0;0.061681670674670286
1;1;0;0;0.061681670674670286
1;1;0;0;0.061681670674670286
1;1;0;0;0.061681670674670286
1;1;0;0;0.061681670674670286
1;1;0;0;0.061681670674670286
1;1;0;0;0.061681670674670286
1;1;0;0;-0.2623457661252653
1;1;0;0;-0.1073752473614859
1;1;0;0;0.010451013588156408
1;1;0;0;0.0661628539690525
1;1;0;0;0.10170109976675805
1;1;0;0;0.0891286784983177
1;1;0;0;0.13933028305314138
1;1;0;0;0.12218667486373494
1;1;0;0;0.11506221738083146
1;1;0;0;0.11506221738083146
1;1;0;0;0.05724264432459862
1;1;0;0;0.05724264432459862
1;1;0;0;0.05724264432459862
1;1;0;0;0.055741213684298754
1;1;0;0;0.055741213684298754
1;1;0;0;0.055741213684298754
1;1;0;0;0.055741213684298754
1;1;0;0;0.037295372195555
1;1;0;0;0.037295372195555
1;1;0;0;0.037295372195555
1;1;0;0;0.037295372195555
1;1;0;0;0.037295372195555
1;1;0;0;0.037295372195555
1;1;0;0;0.037295372195555
1;1;0;0;0.037295372195555
1;1;0;0;0.037295372195555
1;1;0;0;0.037295372195555
1;1;0;0;-0.2675111594400062
1;1;0;0;0.044121653429438606
1;1;0;0;0.12327560577067738
1;1;0;0;0.17490517437391995
1;1;0;0;0.18122642891440036
1;1;0;0;0.169881207373038
1;1;0;0;0.1988993203898038
1;1;0;0;0.1965020086993635
1;1;0;0;0.1562646535665442
1;1;0;0;0.1562646535665442
1;1;0;0;0.10302008213506317
1;1;0;0;0.10302008213506317
1;1;0;0;0.10302008213506317
1;1;0;0;0.07791770259578595
1;1;0;0;0.07791770259578595
1;1;0;0;0.07791770259578595
1;1;0;0;0.07791770259578595
1;1;0;0;0.05483156564375071
1;1;0;0;0.05483156564375071
1;1;0;0;0.05483156564375071
1;1;0;0;0.05483156564375071
1;1;0;0;0.05483156564375071
1;1;0;0;0.05483156564375071
1;1;0;0;0.05483156564375071
1;1;0;0;0.05483156564375071
1;1;0;0;0.05483156564375071
1;1;0;0;0.05483156564375071
1;1;0;0;-0.46755291480101274
1;1;0;0;-0.13837754473230854
1;1;0;0;-0.03115281848903533
1;1;0;0;0.012740248530580494
1;1;0;0;0.06617567664503193
1;1;0;0;0.03735881266509803
1;1;0;0;0.07163985270059635
1;1;0;0;0.053375911682227495
1;1;0;0;0.054809726405924186
1;1;0;0;0.054809726405924186
1;1;0;0;0.034774759105833504
1;1;0;0;0.034774759105833504
1;1;0;0;0.034774759105833504
1;1;0;0;0.027699936118306897
1;1;0;0;0.027699936118306897
1;1;0;0;0.027699936118306897
1;1;0;0;0.027699936118306897
1;1;0;0;0.022906364446555205
1;1;0;0;0.022906364446555205
1;1;0;0;0.022906364446555205
1;1;0;0;0.022906364446555205
1;1;0;0;0.022906364446555205
1;1;0;0;0.022906364446555205
1;1;0;0;0.022906364446555205
1;1;0;0;0.022906364446555205
1;1;0;0;0.022906364446555205
1;1;0;0;0.022906364446555205
1;1;0;0;-0.2613376958512546
1;1;0;0;-0.11574190975758916
1;1;0;0;-0.0028343353001103236
1;1;0;0;0.05528992650282803
1;1;0;0;0.07922764154852119
1;1;0;0;0.11408834469467609
1;1;0;0;0.12364000844339298
1;1;0;0;0.09281821649408838
1;1;0;0;0.08391789490672133
1;1;0;0;0.08391789490672133
1;1;0;0;0.05509150829643363
1;1;0;0;0.05509150829643363
1;1;0;0;0.05509150829643363
1;1;0;0;0.0367187424176808
1;1;0;0;0.0367187424176808
1;1;0;0;0.0367187424176808
1;1;0;0;0.0367187424176808
1;1;0;0;0.031174483770076686
1;1;0;0;0.031174483770076686
1;1;0;0;0.031174483770076686
1;1;0;0;0.031174483770076686
1;1;0;0;0.031174483770076686
1;1;0;0;0.031174483770076686
1;1;0;0;0.031174483770076686
1;1;0;0;0.031174483770076686
1;1;0;0;0.031174483770076686
1;1;0;0;0.031174483770076686
1;1;0;0;-0.26768256882927366
1;1;0;0;-0.15594089153138557
1;1;0;0;-0.013397361491398597
1;1;0;0;0.04385990908024914
1;1;0;0;0.07252541792574321
1;1;0;0;0.07984551181392625
1;1;0;0;0.12576682490726573
1;1;0;0;0.1064424531329753
1;1;0;0;0.0893238593695369
1;1;0;0;0.0893238593695369
1;1;0;0;0.07849384978226666
1;1;0;0;0.07849384978226666
1;1;0;0;0.07849384978226666
1;1;0;0;0.04450096777156739
1;1;0;0;0.04450096777156739
1;1;0;0;0.04450096777156739
1;1;0;0;0.04450096777156739
1;1;0;0;0.03208557226948922
1;1;0;0;0.03208557226948922
1;1;0;0;0.03208557226948922
1;1;0;0;0.03208557226948922
1;1;0;0;0.03208557226948922
1;1;0;0;0.03208557226948922
1;1;0;0;0.03208557226948922
1;1;0;0;0.03208557226948922
1;1;0;0;0.03208557226948922
1;1;0;0;0.03208557226948922
1;1;0;1;-0.2625013402375449
1;1;0;1;-0.033864274515781015
1;1;0;1;-0.007278242962759513
1;1;0;1;0.06687722135706746
1;1;0;1;0.4068372928804839
1;1;0;1;0.10118393200222699
1;1;0;1;0.09798206813668378
1;1;0;1;0.3706252074227999
1;1;0;1;0.08401290101110259
1;1;0;1;0.08401290101110259
1;1;0;1;0.07364802070770854
1;1;0;1;0.07364802070770854
1;1;0;1;0.07364802070770854
1;1;0;1;0.28087439506394457
1;1;0;1;0.28087439506394457
1;1;0;1;0.28087439506394457
1;1;0;1;0.28087439506394457
1;1;0;1;0.053123068048988344
1;1;0;1;0.053123068048988344
1;1;0;1;0.053123068048988344
1;1;0;1;0.053123068048988344
1;1;0;1;0.053123068048988344
1;1;0;1;0.053123068048988344
1;1;0;1;0.053123068048988344
1;1;0;1;0.053123068048988344
1;1;0;1;0.053123068048988344
1;1;0;1;0.053123068048988344
1;1;0;1;-0.2612794823624517
1;1;0;1;0.007435573398311126
1;1;0;1;0.07754249973755534
1;1;0;1;0.1534990862336842
1;1;0;1;0.14199719054766397
1;1;0;1;0.15693652177198075
1;1;0;1;0.13331480871143886
1;1;0;1;0.15772511740627343
1;1;0;1;0.13276619417518717
1;1;0;1;0.13276619417518717
1;1;0;1;0.08687956329906373
1;1;0;1;0.08687956329906373
1;1;0;1;0.08687956329906373
1;1;0;1;0.06041450159919539
1;1;0;1;0.06041450159919539
1;1;0;1;0.06041450159919539
1;1;0;1;0.06041450159919539
1;1;0;1;0.040528627435925654
1;1;0;1;0.040528627435925654
1;1;0;1;0.040528627435925654
1;1;0;1;0.040528627435925654
1;1;0;1;0.040528627435925654
1;1;0;1;0.040528627435925654
1;1;0;1;0.040528627435925654
1;1;0;1;0.040528627435925654
1;1;0;1;0.040528627435925654
1;1;0;1;0.040528627435925654
1;1;0;1;-0.4129404754102686
1;1;0;1;-0.11430693604666196
1;1;0;1;-0.011376204449623157
1;1;0;1;0.0561306395025313
1;1;0;1;0.08658405067411173
1;1;0;1;0.0879205295291216
1;1;0;1;0.10670342538408406
1;1;0;1;0.08786122500304315
1;1;0;1;0.07326706069043033
1;1;0;1;0.07326706069043033
1;1;0;1;0.05939423445876478
1;1;0;1;0.05939423445876478
1;1;0;1;0.05939423445876478
1;1;0;1;0.0396743259730013
1;1;0;1;0.0396743259730013
1;1;0;1;0.0396743259730013
1;1;0;1;0.0396743259730013
1;1;0;1;0.03830357754711595
1;1;0;1;0.03830357754711595
1;1;0;1;0.03830357754711595
1;1;0;1;0.03830357754711595
1;1;0;1;0.03830357754711595
1;1;0;1;0.03830357754711595
1;1;0;1;0.03830357754711595
1;1;0;1;0.03830357754711595
1;1;0;1;0.03830357754711595
1;1;0;1;0.03830357754711595
1;1;0;1;-0.27790156060205645
1;1;0;1;-0.02612680768866758
1;1;0;1;0.05571717333617264
1;1;0;1;0.12480190778732635
1;1;0;1;0.1524829120146948
1;1;0;1;0.1536221610163418
1;1;0;1;0.16502068949149235
1;1;0;1;0.18830011961699472
1;1;0;1;0.14349465397384675
1;1;0;1;0.14349465397384675
1;1;0;1;0.11758479729251893
1;1;0;1;0.11758479729251893
1;1;0;1;0.11758479729251893
1;1;0;1;0.08123985726410403
1;1;0;1;0.08123985726410403
1;1;0;1;0.08123985726410403
1;1;0;1;0.08123985726410403
1;1;0;1;0.06353804835783458
1;1;0;1;0.06353804835783458
1;1;0;1;0.06353804835783458
1;1;0;1;0.06353804835783458
1;1;0;1;0.06353804835783458
1;1;0;1;0.06353804835783458
1;1;0;1;0.06353804835783458
1;1;0;1;0.06353804835783458
1;1;0;1;0.06353804835783458
1;1;0;1;0.06353804835783458
1;1;0;1;-0.3178164697801406
1;1;0;1;-0.08675299949883304
1;1;0;1;0.027591299624214066
1;1;0;1;0.09750468444301151
1;1;0;1;0.11777489959365962
1;1;0;1;0.13205128452123907
1;1;0;1;0.14123415761828625
1;1;0;1;0.14141937272372918
1;1;0;1;0.11159515800045781
1;1;0;1;0.11159515800045781
1;1;0;1;0.0835028094964185
1;1;0;1;0.0835028094964185
1;1;0;1;0.0835028094964185
1;1;0;1;0.072210825881894
1;1;0;1;0.072210825881894
1;1;0;1;0.072210825881894
1;1;0;1;0.072210825881894
1;1;0;1;0.0576998561025512
1;1;0;1;0.0576998561025512
1;1;0;1;0.0576998561025512
1;1;0;1;0.0576998561025512
1;1;0;1;0.0576998561025512
1;1;0;1;0.0576998561025512
1;1;0;1;0.0576998561025512
1;1;0;1;0.0576998561025512
1;1;0;1;0.0576998561025512
1;1;0;1;0.0576998561025512
1;1;0;1;-0.26777957951537573
1;1;0;1;0.029653807389356517
1;1;0;1;0.11468621342606376
1;1;0;1;0.1447451273688356
1;1;0;1;0.19215559763919432
1;1;0;1;0.1955383113217082
1;1;0;1;0.19784204193448185
1;1;0;1;0.23092436019172097
1;1;0;1;0.17441935196553326
1;1;0;1;0.17441935196553326
1;1;0;1;0.13377787568953192
1;1;0;1;0.13377787568953192
1;1;0;1;0.13377787568953192
1;1;0;1;0.10033666296450715
1;1;0;1;0.10033666296450715
1;1;0;1;0.10033666296450715
1;1;0;1;0.10033666296450715
1;1;0;1;0.07253234792019721
1;1;0;1;0.07253234792019721
1;1;0;1;0.07253234792019721
1;1;0;1;0.07253234792019721
1;1;0;1;0.07253234792019721
1;1;0;1;0.07253234792019721
1;1;0;1;0.07253234792019721
1;1;0;1;0.07253234792019721
1;1;0;1;0.07253234792019721
1;1;0;1;0.07253234792019721
1;1;0;1;-0.2617064544156069
1;1;0;1;-0.07461143172178415
1;1;0;1;0.003582322089379094
1;1;0;1;0.059525846631256936
1;1;0;1;0.07817293138109908
1;1;0;1;0.09840828680124995
1;1;0;1;0.08929529948430774
1;1;0;1;0.12311881171660506
1;1;0;1;0.09945155865033874
1;1;0;1;0.09945155865033874
1;1;0;1;0.05918099812746292
1;1;0;1;0.05918099812746292
1;1;0;1;0.05918099812746292
1;1;0;1;0.04076725020724222
1;1;0;1;0.04076725020724222
1;1;0;1;0.04076725020724222
1;1;0;1;0.04076725020724222
1;1;0;1;0.03684418142422475
1;1;0;1;0.03684418142422475
1;1;0;1;0.03684418142422475
1;1;0;1;0.03684418142422475
1;1;0;1;0.03684418142422475
1;1;0;1;0.03684418142422475
1;1;0;1;0.03684418142422475
1;1;0;1;0.03684418142422475
1;1;0;1;0.03684418142422475
1;1;0;1;0.03684418142422475
1;1;0;1;-0.3351287770680302
1;1;0;1;-0.05678514403592867
1;1;0;1;0.017529615098761605
1;1;0;1;0.09660107596052757
1;1;0;1;0.09294697876493052
1;1;0;1;0.11609516593427888
1;1;0;1;0.11615761062071914
1;1;0;1;0.09722948161714029
1;1;0;1;0.0824354564168042
1;1;0;1;0.0824354564168042
1;1;0;1;0.06826851913597648
1;1;0;1;0.06826851913597648
1;1;0;1;0.06826851913597648
1;1;0;1;0.052766522397639515
1;1;0;1;0.052766522397639515
1;1;0;1;0.052766522397639515
1;1;0;1;0.052766522397639515
1;1;0;1;0.050880308846937845
1;1;0;1;0.050880308846937845
1;1;0;1;0.050880308846937845
1;1;0;1;0.050880308846937845
1;1;0;1;0.050880308846937845
1;1;0;1;0.050880308846937845
1;1;0;1;0.050880308846937845
1;1;0;1;0.050880308846937845
1;1;0;1;0.050880308846937845
1;1;0;1;0.050880308846937845
1;1;0;1;-0.27161828873903004
1;1;0;1;0.04670921635477824
1;1;0;1;0.12443369665947393
1;1;0;1;0.1468728992239554
1;1;0;1;0.18770416548044813
1;1;0;1;0.16860004376557233
1;1;0;1;0.17371470628599978
1;1;0;1;0.19590709065976752
1;1;0;1;0.14378811793210505
1;1;0;1;0.14378811793210505
1;1;0;1;0.1310005861223967
1;1;0;1;0.1310005861223967
1;1;0;1;0.1310005861223967
1;1;0;1;0.08463018587355842
1;1;0;1;0.08463018587355842
1;1;0;1;0.08463018587355842
1;1;0;1;0.08463018587355842
1;1;0;1;0.06824852563144428
1;1;0;1;0.06824852563144428
1;1;0;1;0.06824852563144428
1;1;0;1;0.06824852563144428
1;1;0;1;0.06824852563144428
1;1;0;1;0.06824852563144428
1;1;0;1;0.06824852563144428
1;1;0;1;0.06824852563144428
1;1;0;1;0.06824852563144428
1;1;0;1;0.06824852563144428
1;1;0;1;-0.2643193137095307
1;1;0;1;0.5123792894736151
1;1;0;1;0.13978078366736305
1;1;0;1;0.33051904190039455
1;1;0;1;0.4998727057334401
1;1;0;1;0.20388988377772752
1;1;0;1;0.19352033348486022
1;1;0;1;0.7305285104512774
1;1;0;1;0.5985961180687361
1;1;0;1;0.5985961180687361
1;1;0;1;0.12292855189116307
1;1;0;1;0.12292855189116307
1;1;0;1;0.12292855189116307
1;1;0;1;0.5875725537590235
1;1;0;1;0.5875725537590235
1;1;0;1;0.5875725537590235
1;1;0;1;0.5875725537590235
1;1;0;1;0.058583299462262504
1;1;0;1;0.058583299462262504
1;1;0;1;0.058583299462262504
1;1;0;1;0.058583299462262504
1;1;0;1;0.058583299462262504
1;1;0;1;0.058583299462262504
1;1;0;1;0.058583299462262504
1;1;0;1;0.058583299462262504
1;1;0;1;0.058583299462262504
1;1;0;1;0.058583299462262504
1;1;0;1;-0.26921529203552136
1;1;0;1;0.006030805425762915
1;1;0;1;0.014283783162017494
1;1;0;1;0.049276895214031335
1;1;0;1;0.1466148391114043
1;1;0;1;0.09893124844805053
1;1;0;1;0.12969626953534596
1;1;0;1;0.3377034570283476
1;1;0;1;0.10219526535667749
1;1;0;1;0.10219526535667749
1;1;0;1;0.04109475341103274
1;1;0;1;0.04109475341103274
1;1;0;1;0.04109475341103274
1;1;0;1;0.17217031469634472
1;1;0;1;0.17217031469634472
1;1;0;1;0.17217031469634472
1;1;0;1;0.17217031469634472
1;1;0;1;0.03755400770277717
1;1;0;1;0.03755400770277717
1;1;0;1;0.03755400770277717
1;1;0;1;0.03755400770277717
1;1;0;1;0.03755400770277717
1;1;0;1;0.03755400770277717
1;1;0;1;0.03755400770277717
1;1;0;1;0.03755400770277717
1;1;0;1;0.03755400770277717
1;1;0;1;0.03755400770277717
1;1;0;1;-0.2649125249743501
1;1;0;1;-0.14378405252906432
1;1;0;1;-0.008940050108574831
1;1;0;1;0.056177430113732045
1;1;0;1;0.06710621904408189
